register_id,direction,transport_mode,total_value
10762,Exports,Sea,19000000
10763,Exports,Sea,8000000
10764,Exports,Sea,1000000
10765,Exports,Sea,10000000
10766,Exports,Sea,10000000
10767,Exports,Sea,6000000
10768,Exports,Sea,1000000
10769,Exports,Sea,12000000
10770,Exports,Sea,17000000
10771,Exports,Sea,2000000
10772,Exports,Sea,4000000
10773,Exports,Sea,7000000
10774,Exports,Sea,3000000
10775,Exports,Sea,0
10776,Exports,Sea,9000000
10777,Exports,Sea,2000000
10778,Exports,Sea,2000000
10779,Exports,Sea,16000000
10780,Exports,Sea,2000000
10781,Exports,Sea,4000000
10782,Exports,Sea,7000000
10783,Exports,Sea,4000000
10784,Exports,Sea,2000000
10785,Exports,Sea,6000000
10786,Exports,Sea,6000000
10787,Exports,Sea,22000000
10788,Exports,Sea,4000000
10789,Exports,Sea,1000000
10790,Exports,Sea,4000000
10791,Exports,Sea,21000000
10792,Exports,Sea,0
10793,Exports,Sea,8000000
10794,Exports,Sea,3000000
10795,Exports,Sea,4000000
10796,Exports,Sea,14000000
10797,Exports,Sea,3000000
10798,Exports,Sea,4000000
10799,Exports,Sea,3000000
10800,Exports,Sea,4000000
10801,Exports,Sea,0
10802,Exports,Sea,2000000
10803,Exports,Sea,10000000
10804,Exports,Sea,3000000
10805,Exports,Sea,12000000
10806,Exports,Sea,3000000
10807,Exports,Sea,3000000
10808,Exports,Sea,2000000
10809,Exports,Sea,4000000
10810,Exports,Sea,7000000
10811,Exports,Sea,5000000
10812,Exports,Sea,0
10813,Exports,Sea,14000000
10814,Exports,Sea,14000000
10815,Exports,Sea,2000000
10816,Exports,Sea,16000000
10817,Exports,Sea,12000000
10818,Exports,Sea,4000000
10819,Exports,Sea,7000000
10820,Exports,Sea,5000000
10821,Exports,Sea,5000000
10822,Exports,Sea,2000000
10823,Exports,Sea,3000000
10824,Exports,Sea,0
10825,Exports,Sea,2000000
10826,Exports,Sea,0
10827,Exports,Sea,7000000
10828,Exports,Sea,4000000
10829,Exports,Sea,1000000
10830,Exports,Sea,5000000
10831,Exports,Sea,10000000
10832,Exports,Sea,4000000
10833,Exports,Sea,8000000
10834,Exports,Sea,0
10835,Exports,Sea,8000000
10836,Exports,Sea,3000000
10837,Exports,Sea,4000000
10838,Exports,Sea,1000000
10839,Exports,Rail,1000000
10840,Exports,Rail,2000000
10841,Exports,Rail,0
10842,Exports,Rail,5000000
10843,Exports,Rail,0
10844,Exports,Rail,0
10845,Exports,Rail,2000000
10846,Exports,Rail,6000000
10847,Exports,Rail,6000000
10848,Exports,Rail,0
10849,Exports,Rail,5000000
10850,Exports,Rail,2000000
10851,Exports,Rail,1000000
10852,Exports,Rail,5000000
10853,Exports,Rail,4000000
10854,Exports,Rail,7000000
10855,Exports,Rail,0
10856,Exports,Rail,6000000
10857,Exports,Rail,4000000
10858,Exports,Rail,9000000
10859,Exports,Rail,3000000
10860,Exports,Rail,2000000
10861,Exports,Rail,5000000
10862,Exports,Rail,13000000
10863,Exports,Rail,13000000
10864,Exports,Rail,6000000
10865,Exports,Rail,1000000
10866,Exports,Rail,9000000
10867,Exports,Rail,24000000
10868,Exports,Rail,11000000
10869,Exports,Rail,12000000
10870,Exports,Rail,23000000
10871,Exports,Rail,5000000
10872,Exports,Rail,5000000
10873,Exports,Rail,8000000
10874,Exports,Rail,14000000
10875,Exports,Rail,2000000
10876,Exports,Rail,8000000
10877,Exports,Rail,14000000
10878,Exports,Rail,7000000
10879,Exports,Rail,1000000
10880,Exports,Rail,10000000
10881,Exports,Rail,22000000
10882,Exports,Rail,2000000
10883,Exports,Rail,16000000
10884,Exports,Rail,19000000
10885,Exports,Rail,12000000
10886,Exports,Rail,8000000
10887,Exports,Rail,10000000
10888,Exports,Rail,9000000
10889,Exports,Rail,9000000
10890,Exports,Rail,14000000
10891,Exports,Rail,10000000
10892,Exports,Rail,4000000
10893,Exports,Rail,16000000
10894,Exports,Rail,16000000
10895,Exports,Rail,3000000
10896,Exports,Rail,16000000
10897,Exports,Rail,5000000
10898,Exports,Rail,11000000
10899,Exports,Rail,7000000
10900,Exports,Rail,7000000
10901,Exports,Rail,16000000
10902,Exports,Rail,3000000
10903,Exports,Rail,12000000
10904,Exports,Rail,12000000
10905,Exports,Rail,4000000
10906,Exports,Rail,5000000
10907,Exports,Rail,9000000
10908,Exports,Rail,11000000
10909,Exports,Rail,6000000
10910,Exports,Rail,18000000
10911,Exports,Rail,2000000
10912,Exports,Rail,9000000
10913,Exports,Rail,51000
10914,Exports,Rail,25000
10915,Exports,Rail,34000
10916,Exports,Rail,42000
10917,Exports,Rail,69000
10918,Exports,Rail,2000
10919,Exports,Rail,16000
10920,Exports,Rail,59000
10921,Exports,Rail,17000
10922,Exports,Rail,70000
10923,Exports,Rail,32000
10924,Exports,Rail,35000
10925,Exports,Rail,11000
10926,Exports,Rail,24000
10927,Exports,Rail,9000
10928,Exports,Rail,105000
10929,Exports,Rail,51000
10930,Exports,Rail,116000
10931,Exports,Rail,30000
10932,Exports,Rail,65000
10933,Exports,Rail,15000
10934,Exports,Rail,46000
10935,Exports,Rail,41000
10936,Exports,Rail,1000
10937,Exports,Rail,62000
10938,Exports,Rail,25000
10939,Exports,Rail,47000
10940,Exports,Rail,45000
10941,Exports,Rail,31000
10942,Exports,Rail,86000
10943,Exports,Rail,72000
10944,Exports,Rail,8000
10945,Exports,Sea,37000
10946,Exports,Sea,45000
10947,Exports,Sea,70000
10948,Exports,Sea,29000
10949,Exports,Sea,10000
10950,Exports,Sea,29000
10951,Exports,Sea,38000
10952,Exports,Sea,9000
10953,Exports,Sea,90000
10954,Exports,Sea,1000
10955,Exports,Sea,6000
10956,Exports,Sea,50000
10957,Exports,Sea,6000
10958,Exports,Sea,47000
10959,Exports,Sea,10000
10960,Exports,Sea,34000
10961,Exports,Sea,47000
10962,Exports,Sea,53000
10963,Exports,Sea,82000
10964,Exports,Sea,50000
10965,Exports,Sea,0
10966,Exports,Sea,31000
10967,Exports,Sea,74000
10968,Exports,Sea,2000
10969,Exports,Sea,40000
10970,Exports,Sea,1000
10971,Exports,Sea,43000
10972,Exports,Sea,62000
10973,Exports,Sea,86000
10974,Exports,Sea,28000
10975,Exports,Sea,53000
10976,Exports,Sea,60000
10977,Exports,Sea,12000
10978,Exports,Sea,22000
10979,Exports,Sea,32000
10980,Exports,Sea,70000
10981,Exports,Sea,46000
10982,Exports,Sea,1000
10983,Exports,Sea,26000
10984,Exports,Sea,51000
10985,Exports,Sea,45000
10986,Exports,Sea,94000
10987,Exports,Sea,36000
10988,Exports,Sea,15000
10989,Exports,Sea,1000
10990,Exports,Sea,24000
10991,Exports,Sea,172000
10992,Exports,Sea,19000
10993,Exports,Sea,20000
10994,Exports,Sea,25000
10995,Exports,Sea,33000
10996,Exports,Sea,20000
10997,Exports,Sea,18000
10998,Exports,Sea,0
10999,Exports,Sea,33000
11000,Exports,Sea,53000
11001,Exports,Sea,83000
11002,Exports,Sea,67000
11003,Exports,Sea,20000
11004,Exports,Sea,12000
11005,Exports,Sea,3000
11006,Exports,Sea,31000
11007,Exports,Sea,2000
11008,Exports,Sea,0
11009,Exports,Sea,58000
11010,Exports,Sea,28000
11011,Exports,Sea,21000
11012,Exports,Sea,48000
11013,Exports,Sea,59000
11014,Exports,Sea,0
11015,Exports,Sea,61000
11016,Exports,Sea,44000
11017,Exports,Sea,49000
11018,Exports,Sea,1000
11019,Exports,Sea,8000
11020,Exports,Sea,34000
11021,Exports,Sea,1000
11022,Exports,Sea,33000
11023,Exports,Sea,47000
11024,Exports,Sea,54000
11025,Exports,Sea,28000
11026,Exports,Sea,0
11027,Exports,Sea,25000
11028,Exports,Sea,6000
11029,Exports,Sea,65000
11030,Exports,Sea,85000
11031,Exports,Sea,97000
11032,Exports,Sea,36000
11033,Exports,Sea,11000
11034,Exports,Sea,24000
11035,Exports,Sea,23000
11036,Exports,Sea,2000
11037,Exports,Sea,31000
11038,Exports,Sea,76000
11039,Exports,Sea,56000
11040,Exports,Sea,16000
11041,Exports,Sea,32000
11042,Exports,Sea,0
11043,Exports,Sea,4000
11044,Exports,Sea,31000
11045,Exports,Sea,17000
11046,Exports,Sea,33000
11047,Exports,Sea,14000
11048,Exports,Sea,13000
11049,Exports,Sea,61000
11050,Exports,Sea,163000
11051,Exports,Sea,25000
11052,Exports,Sea,5000
11053,Exports,Sea,51000
11054,Exports,Sea,11000
11055,Exports,Sea,0
11056,Exports,Sea,35000
11057,Exports,Sea,83000
11058,Exports,Sea,70000
11059,Exports,Sea,6000
11060,Exports,Sea,1000
11061,Exports,Sea,2000
11062,Exports,Sea,54000
11063,Exports,Sea,35000
11064,Exports,Sea,21000
11065,Exports,Sea,2000
11066,Exports,Sea,184000
11067,Exports,Sea,33000
11068,Exports,Sea,32000
11069,Exports,Sea,4000
11070,Exports,Sea,25000
11071,Exports,Sea,5000
11072,Exports,Sea,15000
11073,Exports,Sea,58000
11074,Exports,Sea,5000
11075,Exports,Sea,12000
11076,Exports,Sea,32000
11077,Exports,Sea,28000
11078,Exports,Sea,90000
11079,Exports,Sea,9000
11080,Exports,Sea,26000
11081,Exports,Sea,40000
11082,Exports,Sea,8000
11083,Exports,Sea,64000
11084,Exports,Sea,26000
11085,Exports,Sea,43000
11086,Exports,Sea,75000
11087,Exports,Sea,30000
11088,Exports,Sea,23000
11089,Exports,Sea,1000
11090,Exports,Sea,98000
11091,Exports,Sea,17000
11092,Exports,Sea,65000
11093,Exports,Sea,31000
11094,Exports,Sea,75000
11095,Exports,Sea,79000
11096,Exports,Sea,28000
11097,Exports,Sea,41000
11098,Exports,Sea,19000
11099,Exports,Sea,45000
11100,Exports,Sea,45000
11101,Exports,Sea,13000
11102,Exports,Sea,61000
11103,Exports,Sea,1000
11104,Exports,Sea,17000
11105,Exports,Sea,53000
11106,Exports,Sea,15000
11107,Exports,Sea,32000
11108,Exports,Sea,87000
11109,Exports,Sea,2000
11110,Exports,Sea,48000
11111,Exports,Sea,15000
11112,Exports,Sea,40000
11113,Exports,Sea,30000
11114,Exports,Sea,81000
11115,Exports,Sea,31000
11116,Exports,Sea,11000
11117,Exports,Sea,10000
11118,Exports,Sea,36000
11119,Exports,Sea,65000
11120,Exports,Sea,71000
11121,Exports,Sea,31000
11122,Exports,Sea,89000
11123,Exports,Sea,6000
11124,Exports,Sea,10000
11125,Exports,Sea,29000
11126,Exports,Sea,82000
11127,Exports,Sea,40000
11128,Exports,Sea,26000
11129,Exports,Sea,10000
11130,Exports,Sea,62000
11131,Exports,Sea,42000
11132,Exports,Sea,1000
11133,Exports,Sea,7000
11134,Exports,Sea,15000
11135,Exports,Sea,58000
11136,Exports,Sea,39000
11137,Exports,Sea,15000
11138,Exports,Sea,52000
11139,Exports,Sea,125000
11140,Exports,Sea,23000
11141,Exports,Sea,31000
11142,Exports,Sea,8000
11143,Exports,Sea,3000
11144,Exports,Sea,48000
11145,Exports,Sea,102000
11146,Exports,Sea,11000
11147,Exports,Sea,1000
11148,Exports,Sea,42000
11149,Exports,Sea,33000
11150,Exports,Sea,58000
11151,Exports,Sea,19000
11152,Exports,Sea,46000
11153,Exports,Sea,33000
11154,Exports,Sea,93000
11155,Exports,Sea,20000
11156,Exports,Sea,54000
11157,Exports,Sea,24000
11158,Exports,Sea,30000
11159,Exports,Sea,2000
11160,Exports,Sea,34000
11161,Exports,Sea,84000
11162,Exports,Sea,68000
11163,Exports,Sea,10000
11164,Exports,Sea,55000
11165,Exports,Sea,22000
11166,Exports,Sea,49000
11167,Exports,Sea,1000
11168,Exports,Sea,46000
11169,Exports,Sea,51000
11170,Exports,Sea,63000
11171,Exports,Sea,10000
11172,Exports,Sea,21000
11173,Exports,Sea,11000
11174,Exports,Sea,9000
11175,Exports,Sea,99000
11176,Exports,Sea,54000
11177,Exports,Sea,8000
11178,Exports,Sea,41000
11179,Exports,Sea,39000
11180,Exports,Sea,23000
11181,Exports,Sea,57000
11182,Exports,Sea,3000
11183,Exports,Sea,17000
11184,Exports,Sea,2000
11185,Exports,Sea,16000
11186,Exports,Sea,27000
11187,Exports,Sea,6000
11188,Exports,Sea,116000
11189,Exports,Sea,112000
11190,Exports,Sea,75000
11191,Exports,Sea,0
11192,Exports,Sea,21000
11193,Exports,Sea,32000
11194,Exports,Sea,1000
11195,Exports,Sea,12000
11196,Exports,Sea,12000
11197,Exports,Sea,70000
11198,Exports,Sea,5000
11199,Exports,Sea,55000
11200,Exports,Sea,9000
11201,Exports,Sea,43000
11202,Exports,Sea,45000
11203,Exports,Sea,67000
11204,Exports,Sea,60000
11205,Exports,Sea,21000
11206,Exports,Sea,64000
11207,Exports,Sea,62000
11208,Exports,Sea,12000
11209,Exports,Sea,44000
11210,Exports,Sea,1000
11211,Exports,Sea,9000
11212,Exports,Sea,2000
11213,Exports,Sea,53000
11214,Exports,Sea,19000
11215,Exports,Sea,28000
11216,Exports,Sea,94000
11217,Exports,Sea,49000
11218,Exports,Sea,0
11219,Exports,Sea,40000
11220,Exports,Sea,36000
11221,Exports,Sea,1000
11222,Exports,Sea,26000
11223,Exports,Sea,64000
11224,Exports,Sea,23000
11225,Exports,Sea,8000
11226,Exports,Sea,30000
11227,Exports,Sea,61000
11228,Exports,Sea,32000
11229,Exports,Sea,31000
11230,Exports,Sea,6000
11231,Exports,Sea,56000
11232,Exports,Sea,41000
11233,Exports,Sea,44000
11234,Exports,Sea,3000
11235,Exports,Sea,0
11236,Exports,Sea,20000
11237,Exports,Sea,42000
11238,Exports,Sea,82000
11239,Exports,Sea,61000
11240,Exports,Sea,30000
11241,Exports,Sea,26000
11242,Exports,Sea,60000
11243,Exports,Sea,82000
11244,Exports,Sea,25000
11245,Exports,Sea,51000
11246,Exports,Sea,64000
11247,Exports,Sea,7000
11248,Exports,Sea,34000
11249,Exports,Sea,34000
11250,Exports,Sea,39000
11251,Exports,Sea,15000
11252,Exports,Sea,39000
11253,Exports,Sea,3000
11254,Exports,Sea,23000
11255,Exports,Sea,73000
11256,Exports,Sea,40000
11257,Exports,Sea,27000
11258,Exports,Sea,18000
11259,Exports,Sea,18000
11260,Exports,Sea,86000
11261,Exports,Sea,41000
11262,Exports,Sea,90000
11263,Exports,Sea,31000
11264,Exports,Sea,49000
11265,Exports,Sea,67000
11266,Exports,Sea,32000
11267,Exports,Sea,37000
11268,Exports,Sea,24000
11269,Exports,Sea,26000
11270,Exports,Sea,54000
11271,Exports,Sea,12000
11272,Exports,Sea,36000
11273,Exports,Sea,6000
11274,Exports,Sea,40000
11275,Exports,Sea,2000
11276,Exports,Sea,66000
11277,Exports,Sea,73000
11278,Exports,Sea,80000
11279,Exports,Sea,65000
11280,Exports,Sea,74000
11281,Exports,Sea,11000
11282,Exports,Sea,19000
11283,Exports,Sea,2000
11284,Exports,Sea,114000
11285,Exports,Sea,1000
11286,Exports,Sea,36000
11287,Exports,Sea,45000
11288,Exports,Sea,24000
11289,Exports,Sea,57000
11290,Exports,Sea,28000
11291,Exports,Sea,29000
11292,Exports,Sea,53000
11293,Exports,Sea,24000
11294,Exports,Sea,25000
11295,Exports,Sea,69000
11296,Exports,Sea,10000
11297,Exports,Sea,86000
11298,Exports,Sea,0
11299,Exports,Sea,92000
11300,Exports,Sea,47000
11301,Exports,Sea,2000
11302,Exports,Sea,96000
11303,Exports,Sea,40000
11304,Exports,Sea,36000
11305,Exports,Sea,12000
11306,Exports,Sea,2000
11307,Exports,Sea,10000
11308,Exports,Sea,1000
11309,Exports,Sea,3000
11310,Exports,Sea,42000
11311,Exports,Sea,25000
11312,Exports,Sea,16000
11313,Exports,Sea,45000
11314,Exports,Sea,82000
11315,Exports,Sea,2000
11316,Exports,Sea,39000
11317,Exports,Sea,58000
11318,Exports,Sea,1000
11319,Exports,Sea,40000
11320,Exports,Sea,39000
11321,Exports,Sea,56000
11322,Exports,Sea,56000
11323,Exports,Sea,13000
11324,Exports,Sea,69000
11325,Exports,Sea,19000
11326,Exports,Sea,28000
11327,Exports,Sea,37000
11328,Exports,Sea,6000
11329,Exports,Sea,51000
11330,Exports,Sea,9000
11331,Exports,Sea,21000
11332,Exports,Sea,57000
11333,Exports,Sea,52000
11334,Exports,Sea,2000
11335,Exports,Sea,0
11336,Exports,Sea,75000
11337,Exports,Sea,24000
11338,Exports,Sea,14000
11339,Exports,Sea,38000
11340,Exports,Sea,0
11341,Exports,Sea,9000
11342,Exports,Sea,89000
11343,Exports,Sea,29000
11344,Exports,Sea,100000
11345,Exports,Sea,90000
11346,Exports,Sea,50000
11347,Exports,Sea,8000
11348,Exports,Sea,33000
11349,Exports,Sea,98000
11350,Exports,Sea,30000
11351,Exports,Sea,23000
11352,Exports,Sea,51000
11353,Exports,Sea,8000
11354,Exports,Sea,86000
11355,Exports,Sea,51000
11356,Exports,Sea,37000
11357,Exports,Sea,87000
11358,Exports,Sea,40000
11359,Exports,Sea,8000
11360,Exports,Sea,90000
11361,Exports,Sea,14000
11362,Exports,Sea,41000
11363,Exports,Sea,28000
11364,Exports,Sea,24000
11365,Exports,Sea,17000
11366,Exports,Sea,17000
11367,Exports,Sea,100000
11368,Exports,Sea,10000
11369,Exports,Sea,0
11370,Exports,Sea,36000
11371,Exports,Sea,67000
11372,Exports,Sea,45000
11373,Exports,Sea,31000
11374,Exports,Sea,47000
11375,Exports,Sea,54000
11376,Exports,Sea,75000
11377,Exports,Sea,10000
11378,Exports,Sea,139000
11379,Exports,Sea,18000
11380,Exports,Sea,8000
11381,Exports,Sea,30000
11382,Exports,Sea,72000
11383,Exports,Sea,1000
11384,Exports,Sea,43000
11385,Exports,Sea,98000
11386,Exports,Sea,11000
11387,Exports,Sea,8000
11388,Exports,Sea,61000
11389,Exports,Sea,64000
11390,Exports,Sea,68000
11391,Exports,Sea,37000
11392,Exports,Sea,61000
11393,Exports,Sea,66000
11394,Exports,Sea,21000
11395,Exports,Sea,50000
11396,Exports,Sea,70000
11397,Exports,Sea,22000
11398,Exports,Sea,32000
11399,Exports,Sea,57000
11400,Exports,Sea,20000
11401,Exports,Sea,73000
11402,Exports,Sea,74000
11403,Exports,Sea,25000
11404,Exports,Sea,41000
11405,Exports,Sea,172000
11406,Exports,Sea,11000
11407,Exports,Sea,42000
11408,Exports,Sea,44000
11409,Exports,Sea,21000
11410,Exports,Sea,36000
11411,Exports,Sea,25000
11412,Exports,Sea,42000
11413,Exports,Sea,30000
11414,Exports,Sea,90000
11415,Exports,Sea,39000
11416,Exports,Sea,99000
11417,Exports,Sea,32000
11418,Exports,Sea,57000
11419,Exports,Sea,60000
11420,Exports,Sea,69000
11421,Exports,Sea,46000
11422,Exports,Sea,48000
11423,Exports,Sea,49000
11424,Exports,Sea,2000
11425,Exports,Sea,69000
11426,Exports,Sea,2000
11427,Exports,Sea,40000
11428,Exports,Sea,23000
11429,Exports,Sea,173000
11430,Exports,Sea,20000
11431,Exports,Sea,84000
11432,Exports,Sea,0
11433,Exports,Sea,80000
11434,Exports,Sea,48000
11435,Exports,Sea,19000
11436,Exports,Sea,58000
11437,Exports,Sea,40000
11438,Exports,Sea,28000
11439,Exports,Sea,40000
11440,Exports,Sea,25000
11441,Exports,Sea,60000
11442,Exports,Sea,1000
11443,Exports,Sea,57000
11444,Exports,Sea,72000
11445,Exports,Sea,57000
11446,Exports,Sea,29000
11447,Exports,Sea,149000
11448,Exports,Sea,50000
11449,Exports,Sea,86000
11450,Exports,Sea,27000
11451,Exports,Sea,37000
11452,Exports,Sea,11000
11453,Exports,Sea,2000
11454,Exports,Sea,54000
11455,Exports,Sea,17000
11456,Exports,Sea,20000
11457,Exports,Sea,1000
11458,Exports,Sea,35000
11459,Exports,Sea,1000
11460,Exports,Sea,35000
11461,Exports,Sea,78000
11462,Exports,Sea,105000
11463,Exports,Sea,50000
11464,Exports,Sea,94000
11465,Exports,Sea,46000
11466,Exports,Sea,24000
11467,Exports,Sea,77000
11468,Exports,Sea,72000
11469,Exports,Sea,13000
11470,Exports,Sea,23000
11471,Exports,Sea,28000
11472,Exports,Sea,29000
11473,Exports,Sea,14000
11474,Exports,Sea,14000
11475,Exports,Sea,66000
11476,Exports,Sea,50000
11477,Exports,Sea,51000
11478,Exports,Sea,111000
11479,Exports,Sea,41000
11480,Exports,Sea,19000
11481,Exports,Sea,26000
11482,Exports,Sea,114000
11483,Exports,Sea,78000
11484,Exports,Sea,38000
11485,Exports,Sea,46000
11486,Exports,Sea,96000
11487,Exports,Sea,26000
11488,Exports,Sea,48000
11489,Exports,Sea,33000
11490,Exports,Sea,66000
11491,Exports,Sea,8000
11492,Exports,Sea,40000
11493,Exports,Sea,52000
11494,Exports,Sea,24000
11495,Exports,Sea,10000
11496,Exports,Sea,74000
11497,Exports,Sea,70000
11498,Exports,Sea,42000
11499,Exports,Sea,14000
11500,Exports,Sea,83000
11501,Exports,Sea,56000
11502,Exports,Sea,73000
11503,Exports,Sea,63000
11504,Exports,Sea,52000
11505,Exports,Sea,11000
11506,Exports,Sea,122000
11507,Exports,Sea,26000
11508,Exports,Sea,18000
11509,Exports,Sea,71000
11510,Exports,Sea,42000
11511,Exports,Sea,0
11512,Exports,Sea,37000
11513,Exports,Sea,3000
11514,Exports,Sea,2000
11515,Exports,Sea,82000
11516,Exports,Sea,46000
11517,Exports,Sea,34000
11518,Exports,Sea,58000
11519,Exports,Sea,34000
11520,Exports,Sea,4000
11521,Exports,Sea,72000
11522,Exports,Sea,44000
11523,Exports,Sea,21000
11524,Exports,Sea,29000
11525,Exports,Sea,127000
11526,Exports,Sea,39000
11527,Exports,Sea,40000
11528,Exports,Sea,14000
11529,Exports,Sea,59000
11530,Exports,Sea,98000
11531,Exports,Sea,53000
11532,Exports,Sea,125000
11533,Exports,Sea,40000
11534,Exports,Sea,47000
11535,Exports,Sea,64000
11536,Exports,Sea,71000
11537,Exports,Sea,34000
11538,Exports,Sea,10000
11539,Exports,Sea,63000
11540,Exports,Sea,38000
11541,Exports,Sea,7000
11542,Exports,Sea,48000
11543,Exports,Sea,76000
11544,Exports,Sea,116000
11545,Exports,Sea,46000
11546,Exports,Sea,19000
11547,Exports,Sea,44000
11548,Exports,Sea,93000
11549,Exports,Sea,35000
11550,Exports,Sea,69000
11551,Exports,Air,142000
11552,Exports,Air,23000
11553,Exports,Air,40000
11554,Exports,Air,20000
11555,Exports,Air,41000
11556,Exports,Air,38000
11557,Exports,Air,125000
11558,Exports,Air,6000
11559,Exports,Air,37000
11560,Exports,Air,69000
11561,Exports,Air,26000
11562,Exports,Air,2000
11563,Exports,Air,73000
11564,Exports,Air,26000
11565,Exports,Air,17000
11566,Exports,Air,78000
11567,Exports,Air,49000
11568,Exports,Air,68000
11569,Exports,Air,72000
11570,Exports,Air,118000
11571,Exports,Air,96000
11572,Exports,Air,159000
11573,Exports,Air,22000
11574,Exports,Air,155000
11575,Exports,Air,71000
11576,Exports,Air,45000
11577,Exports,Air,40000
11578,Exports,Air,36000
11579,Exports,Air,35000
11580,Exports,Air,71000
11581,Exports,Air,32000
11582,Exports,Air,2000
11583,Exports,Air,52000
11584,Exports,Sea,86000
11585,Exports,Sea,14000
11586,Exports,Sea,56000
11587,Exports,Sea,22000
11588,Exports,Sea,42000
11589,Exports,Sea,90000
11590,Exports,Sea,39000
11591,Exports,Sea,123000
11592,Exports,Sea,11000
11593,Exports,Sea,67000
11594,Exports,Sea,49000
11595,Exports,Sea,24000
11596,Exports,Sea,75000
11597,Exports,Sea,17000
11598,Exports,Sea,1000
11599,Exports,Sea,50000
11600,Exports,Sea,45000
11601,Exports,Sea,113000
11602,Exports,Sea,111000
11603,Exports,Sea,4000
11604,Exports,Sea,25000
11605,Exports,Sea,61000
11606,Exports,Sea,44000
11607,Exports,Sea,18000
11608,Exports,Sea,66000
11609,Exports,Sea,20000
11610,Exports,Sea,8000
11611,Exports,Sea,60000
11612,Exports,Sea,76000
11613,Exports,Sea,44000
11614,Exports,Sea,106000
11615,Exports,Sea,38000
11616,Exports,Sea,66000
11617,Exports,Sea,91000
11618,Exports,Sea,33000
11619,Exports,Sea,41000
11620,Exports,Sea,63000
11621,Exports,Sea,75000
11622,Exports,Sea,38000
11623,Exports,Sea,37000
11624,Exports,Sea,25000
11625,Exports,Sea,22000
11626,Exports,Sea,100000
11627,Exports,Sea,50000
11628,Exports,Sea,55000
11629,Exports,Sea,86000
11630,Exports,Sea,42000
11631,Exports,Sea,34000
11632,Exports,Sea,31000
11633,Exports,Sea,34000
11634,Exports,Sea,94000
11635,Exports,Sea,64000
11636,Exports,Sea,73000
11637,Exports,Sea,87000
11638,Exports,Sea,41000
11639,Exports,Sea,1000
11640,Exports,Sea,64000
11641,Exports,Sea,70000
11642,Exports,Sea,80000
11643,Exports,Sea,88000
11644,Exports,Sea,63000
11645,Exports,Sea,46000
11646,Exports,Sea,68000
11647,Exports,Sea,0
11648,Exports,Sea,59000
11649,Exports,Sea,57000
11650,Exports,Sea,37000
11651,Exports,Sea,44000
11652,Exports,Sea,20000
11653,Exports,Sea,28000
11654,Exports,Sea,41000
11655,Exports,Sea,9000
11656,Exports,Sea,48000
11657,Exports,Sea,98000
11658,Exports,Sea,87000
11659,Exports,Sea,50000
11660,Exports,Sea,166000
11661,Exports,Sea,32000
11662,Exports,Sea,27000
11663,Exports,Sea,136000
11664,Exports,Sea,58000
11665,Exports,Sea,8000
11666,Exports,Sea,132000
11667,Exports,Sea,53000
11668,Exports,Sea,7000
11669,Exports,Sea,123000
11670,Exports,Sea,65000
11671,Exports,Sea,131000
11672,Exports,Sea,10000
11673,Exports,Sea,231000
11674,Exports,Sea,118000
11675,Exports,Sea,10000
11676,Exports,Sea,25000
11677,Exports,Air,45000
11678,Exports,Air,17000
11679,Exports,Air,0
11680,Exports,Air,41000
11681,Exports,Air,11000
11682,Exports,Air,9000
11683,Exports,Air,97000
11684,Exports,Air,15000
11685,Exports,Air,34000
11686,Exports,Air,45000
11687,Exports,Air,17000
11688,Exports,Air,12000
11689,Exports,Air,43000
11690,Exports,Air,35000
11691,Exports,Air,177000
11692,Exports,Air,24000
11693,Exports,Air,3000
11694,Exports,Air,21000
11695,Exports,Air,162000
11696,Exports,Air,0
11697,Exports,Air,59000
11698,Exports,Air,22000
11699,Exports,Air,26000
11700,Exports,Air,104000
11701,Exports,Air,27000
11702,Exports,Air,39000
11703,Exports,Air,26000
11704,Exports,Air,33000
11705,Exports,Air,0
11706,Exports,Air,11000
11707,Exports,Air,66000
11708,Exports,Air,18000
11709,Exports,Air,74000
11710,Exports,Air,14000
11711,Exports,Air,21000
11712,Exports,Air,17000
11713,Exports,Air,32000
11714,Exports,Air,50000
11715,Exports,Air,27000
11716,Exports,Air,1000
11717,Exports,Air,95000
11718,Exports,Air,84000
11719,Exports,Air,12000
11720,Exports,Air,108000
11721,Exports,Air,70000
11722,Exports,Air,20000
11723,Exports,Air,36000
11724,Exports,Air,29000
11725,Exports,Air,25000
11726,Exports,Air,12000
11727,Exports,Air,13000
11728,Exports,Air,0
11729,Exports,Air,9000
11730,Exports,Air,0
11731,Exports,Air,36000
11732,Exports,Air,21000
11733,Exports,Air,5000
11734,Exports,Air,33000
11735,Exports,Air,56000
11736,Exports,Air,24000
11737,Exports,Air,47000
11738,Exports,Air,0
11739,Exports,Air,54000
11740,Exports,Air,19000
11741,Exports,Air,24000
11742,Exports,Air,6000
11743,Exports,Air,5000
11744,Exports,Air,11000
11745,Exports,Air,1000
11746,Exports,Air,31000
11747,Exports,Air,2000
11748,Exports,Air,0
11749,Exports,Air,12000
11750,Exports,Air,31000
11751,Exports,Air,29000
11752,Exports,Air,0
11753,Exports,Air,24000
11754,Exports,Air,9000
11755,Exports,Air,7000
11756,Exports,Air,23000
11757,Exports,Air,24000
11758,Exports,Air,43000
11759,Exports,Air,0
11760,Exports,Air,27000
11761,Exports,Air,11000
